DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,S5NC_DRBSetupFail_%_SA_SNSSAI6,S5NC_DRBSetupFail_%_den_SA_SNSSAI6,S5NC_DRBSetupFail_num_SA_SNSSAI6,S5NC_PDUSetupFail_%_SA_SNSSAI6,S5NC_PDUSetupFail_%_den_SA_SNSSAI6,S5NC_PDUSetupFail_%_num_SA_SNSSAI6,S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6,S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6,S5ND_DLActiveUE_Avg_SNSSAI6,S5ND_DLRLC_SDU_Drop_pmm%_5QI133_SNSSAI6,S5NR_DLPRBUtilization_%_SNSSAI6,S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6,S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6,S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,RLCDLPKTDISCARDCNTPDCP_5QI133,RLCDLPKTDROPCNTFULLBUF_5QI133,RLCDLPKTRECEIVECNT_5QI133,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,Sum_DLRLCDataVolume_MB,S5NR_MaxRRCconnectedUsersPerDU
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,15.79,9,57,100,52,52,200.8,0.08,38.43,0,0,0,1.46,16.16,13.14,99.17,0,6.74,17.05,0.02,3.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,100.82,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,20,1,5,100,5,5,3.93,0,15.26,0,0.01,0.05,9.02,15.87,9.82,2.59,0,0.23,0.43,0,1.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,2.59,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,12.12,4,33,100,30,30,3896.57,0.33,237.08,0.16,0.14,0.01,0.24,17.17,20.63,1638.27,0,59.74,157.15,0.07,12.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,1798.05,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,0,0,42,100,36,36,7662.33,0.42,451.15,0.04,0.04,0,0.08,17.28,20.76,3454.8,0,51.05,272.71,0.06,47.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,3460.24,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0097,19.05,4,21,100,26,26,10500.66,0.66,711.98,0.02,0.02,0.02,0.39,17.42,20.44,6486.88,0,209.62,354.31,0.08,55.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,6511.45,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0086,16.67,1,6,100,6,6,21.59,0,110.46,0,0,0,0.71,16.86,13.18,10.85,0,0.98,1.81,0,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,11.17,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0087,0,0,1,100,1,1,72.12,0.03,1.68,0,0,0,0.3,16.97,10.42,0.03,0,1.7,2.27,0,10.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,49.65,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0088,0,0,15,100,16,16,149.78,0.06,58.55,0.21,0.14,0.01,2.03,16.42,9.76,18.64,0,31.27,38.55,0.06,5.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,100.01,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0047,14.2,25,176,100,137,137,324.38,0.14,36.12,0.16,0.13,0.03,12.24,16.19,12.44,127.36,0,40.56,74.87,0.06,8.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,194.12,0
09/27/2025,14,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0048,9.72,7,72,100,60,60,515.66,0.2,81.39,0.18,0.16,0.04,4.84,16.6,13.51,312.25,0,7.93,19.5,0.02,2.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,361.05,0
