Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07090013052-181-10,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,1398,-89.39,-89.31,-89.48,-89.41,-89.37,10.65,16.56,0.46,11,2375,0.58,100,7,2046.64,572.62,0,0,0,,14753.56,171.3,0,0,1398,0.17,5,2876,0,0,2799,0.22,894,2,0,49,0,18.85,17227.59,8.12,14.03,945.59,1669.78,2.85
070,Upstate New York,VCP Far Edge,NR,,,07090013052-181-11,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,849,-91.97,-91.95,-91.94,-91.97,-91.95,6.01,5.9,0.31,3,978,0.54,100,2,108.79,NaN,0,0,0,,5347.53,164.09,0,0,849,0.41,2,492,0,0,569,0.44,453,2,0,8,0,6.65,6417.43,8.27,16.47,304.83,460.5,3.51
070,Upstate New York,VCP Far Edge,NR,,,07090013052-182-10,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,974,-87.99,-88.12,-88.09,-88.1,-88.11,6.36,12.32,0.61,16,2604,0.94,100,1,0.96,0,0,0,0,,10010.68,235.16,0,0,974,0.2,3,1512,0,0,1511,0.43,1411,6,4.08,49,2,11.13,11350.2,8.59,16.6,807.5,1504.14,7.58
070,Upstate New York,VCP Far Edge,NR,,,07090013052-182-11,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,313,-91.52,-91.66,-91.52,-91.5,-91.48,2.78,4.42,0.16,1,636,0.35,100,0,0,NaN,0,NaN,NaN,,2145.86,261.32,0,0,313,0.78,2,258,0,0,339,0.28,360,1,0,8,0,2.48,3228.86,8.72,17.81,231.17,395.6,10.09
070,Upstate New York,VCP Far Edge,NR,,,07090013052-183-10,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,351,-89.38,-89.39,-89.45,-89.55,-89.45,2.26,2.36,0.59,7,1187,0.91,100,1,0.01,NaN,0,NaN,NaN,,3364.08,184.63,0,0,351,0.34,2,582,0,0,595,1.23,816,10,0,18,0,3.51,3747.19,8.83,16.71,143.48,242.06,2.56
070,Upstate New York,VCP Far Edge,NR,,,07090013052-183-11,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,77,-92.53,-92.68,-92.58,-92.76,-92.71,0.81,0.94,0,0,241,0.47,100,0,0,NaN,0,NaN,NaN,,735.49,206.64,0,0,77,0,0,127,0,0,152,1.62,185,3,33.33,3,1,0.73,897.89,8.68,18.04,45.25,70.84,6.1
070,Upstate New York,VCP Far Edge,NR,,,07090012265-64-7,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,318,-99.33,-99.24,-99.37,-99.31,-99.31,5.21,0.98,6.01,45,749,2.69,100,0,0,NaN,0,NaN,NaN,,319.36,18.8,0,0,318,0.28,2,722,0.2,2,1012,0,320,0,0,21,0,1.03,303.89,8.92,12.6,3.47,46.44,2.36
070,Upstate New York,VCP Far Edge,NR,,,07090012265-65-7,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,510,-99.8,-100.12,-98.98,-100.32,-99.81,10.08,2.36,2.4,28,1167,3.44,100,0,0,NaN,0,NaN,NaN,,536.85,16.68,0.39,2,510,0.23,4,1761,0,0,2385,0,487,0,0,56,0,1.94,719.03,9.12,11.59,7.67,107.58,1.82
070,Upstate New York,VCP Far Edge,NR,,,07090012265-66-7,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,230,-100.06,-100.4,-99.92,-100.38,-100.19,4.98,1.24,9.2,52,565,2.47,100,0,0,NaN,0,NaN,NaN,,92.22,2.77,0,0,230,1.11,11,993,0.43,5,1157,0,276,0,0,6,0,0.58,236.89,8.65,11.52,2.45,60.16,2.39
070,Upstate New York,VCP Far Edge,NR,,,07090013265-64-10,2025-09-27T09:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,277,-73.14,-72.95,-72.47,-72.91,-72.45,2.56,8.29,0.59,6,1019,0.57,100,0,0,NaN,0,NaN,NaN,,2445.53,174.01,0,0,277,1.71,11,642,0.36,2,560,0.13,750,1,0,17,0,3.86,3625.28,6.56,7.35,91.99,194.57,1.05
